baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	transcript_id	drought_up	evalue	bitscore	annotation	candidate_tier	subject_id	pident	aln_length	evalue	bitscore	annotation	candidate_tier	candidate_tier_merge_results_py
131.59932326329	9.92479855125396	1.78961757839366	5.54576501207724	2.92671675288372e-08	2.49254786907791e-07	MSTRG.45989.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
222.727492425858	10.6833815287913	1.92649558879562	5.54550012516263	2.93115126190352e-08	2.49576694446644e-07	MSTRG.8173.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
260.647926452909	10.9105980900333	1.96811766165131	5.54367165267903	2.96194028103259e-08	2.51945026247824e-07	MSTRG.21588.9	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
121.829059653568	9.81281834012554	1.77039815071379	5.54271836319372	2.97811660046832e-08	2.53236236470783e-07	MSTRG.34248.4	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
259.955218830255	8.32618644081149	1.50298627025245	5.53976214261289	3.0288274589817e-08	2.57415304392329e-07	MSTRG.44791.1	TRUE	6.76e-142	490.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	sp|Q99315|YG31B_YEAST	35.027	925	6.76e-142	490.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
177.005727556146	7.78235571645316	1.40522590022177	5.53815277331921	3.05678564655055e-08	2.59665000215057e-07	MSTRG.23676.4	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
229.478591722528	10.7264753386882	1.93809788501715	5.53453745634385	3.12050742909257e-08	2.64841908487162e-07	MSTRG.11442.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
254.976679124385	1.72049779242341	0.311047636425026	5.53130000342603	3.17866141210618e-08	2.69537477543071e-07	MSTRG.6200.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
78.9524824433735	9.18731570142065	1.66106470551787	5.5309800219711	3.18446596365343e-08	2.69999649765277e-07	MSTRG.38967.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
158.587504818541	10.1938769409212	1.84429606052179	5.52724541310201	3.25297776049715e-08	2.7559398206501e-07	MSTRG.31932.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
2181.00639485291	5.70746109769345	1.03317724821962	5.52418387796341	3.31020650067512e-08	2.80286698813273e-07	MSTRG.3984.1	TRUE	5.83e-36	143.0	sp|Q94K49|ALP1_ARATH Protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1 OS=Arabidopsis thaliana OX=3702 GN=ALP1 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q94K49|ALP1_ARATH	30.330	333	5.83e-36	143.0	sp|Q94K49|ALP1_ARATH Protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1 OS=Arabidopsis thaliana OX=3702 GN=ALP1 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
185.946865114779	10.423112983938	1.88762036180597	5.52182694933726	3.35492830443372e-08	2.83884277391817e-07	MSTRG.25841.4	TRUE	1.21e-06	53.9	sp|O64894|ACOX2_CUCMA Acyl-coenzyme A oxidase, peroxisomal OS=Cucurbita maxima OX=3661 GN=Acx PE=1 SV=1	Tier 3 — Novel, other homolog	sp|O64894|ACOX2_CUCMA	61.905	42	1.21e-06	53.9	sp|O64894|ACOX2_CUCMA Acyl-coenzyme A oxidase, peroxisomal OS=Cucurbita maxima OX=3661 GN=Acx PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
148.523000516186	10.099304408513	1.82935145945202	5.5207020806916	3.37647831469746e-08	2.85517642760131e-07	MSTRG.24570.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
266.495231175865	10.9422340528455	1.98481484565105	5.51297471238748	3.52818941121284e-08	2.97521469650334e-07	MSTRG.34501.2	TRUE	1.01e-37	147.0	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1	Tier 2 — Novel, stress-related homolog	sp|P0C2F6|RNHX1_ARATH	27.593	511	1.01e-37	147.0	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
78.6376735955537	9.18176757280368	1.66610771022705	5.51090875844541	3.5698575111427e-08	3.00735841601679e-07	MSTRG.7976.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
206.351382446316	10.5733593331504	1.92015914810912	5.50650155408343	3.66034733932825e-08	3.07984638726835e-07	MSTRG.24853.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
179.612075968487	10.3729154828379	1.88377095899012	5.50646321057987	3.66114429606478e-08	3.08017701536062e-07	MSTRG.2455.5	TRUE	2.38e-19	96.3	sp|Q8S9J2|SYYC1_ARATH Tyrosine--tRNA ligase 1, cytoplasmic OS=Arabidopsis thaliana OX=3702 GN=At2g33840 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q8S9J2|SYYC1_ARATH	41.353	133	2.38e-19	96.3	sp|Q8S9J2|SYYC1_ARATH Tyrosine--tRNA ligase 1, cytoplasmic OS=Arabidopsis thaliana OX=3702 GN=At2g33840 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
127.481025659868	9.87824804906204	1.79531312551842	5.50224242704711	3.74990836543347e-08	3.15033624000713e-07	MSTRG.31270.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
113.714354273517	9.71335092953324	1.76590728012853	5.50048750511197	3.78742593241782e-08	3.17975281453072e-07	MSTRG.32317.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
103.024712277705	9.5716802425965	1.74047543237218	5.49946299991766	3.80949631467095e-08	3.19792996069713e-07	MSTRG.41799.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
249.048620374771	10.8449240950066	1.9722566381688	5.49873879754103	3.82517261883239e-08	3.21038265587606e-07	MSTRG.24065.2	TRUE	1.12e-28	89.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	sp|Q99315|YG31B_YEAST	35.714	140	1.12e-28	89.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
70.7300429452426	9.02870613230997	1.64212644384273	5.49817961105477	3.83731972185455e-08	3.21951420264324e-07	MSTRG.29440.7	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
1161.53427728059	1.52637461511089	0.277641701242281	5.49764177456509	3.84903833052493e-08	3.22828033354478e-07	MSTRG.17783.1	TRUE	7.38e-06	47.4	sp|Q92346|YDH1_SCHPO Uncharacterized protein C6G9.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC6G9.01c PE=4 SV=2	Tier 3 — Novel, other homolog	sp|Q92346|YDH1_SCHPO	51.351	37	7.38e-06	47.4	sp|Q92346|YDH1_SCHPO Uncharacterized protein C6G9.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC6G9.01c PE=4 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
125.917749291313	9.86049494773265	1.79577899600415	5.49092898940994	3.9982509405942e-08	3.34827165763293e-07	MSTRG.25196.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
106.025323108324	9.6124838968084	1.75073831625082	5.49053151323803	4.00725981327574e-08	3.35507893876722e-07	MSTRG.14470.2	TRUE	4.32e-07	50.4	sp|Q9C685|CHR41_ARATH Protein CHLORORESPIRATORY REDUCTION 41, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CRR41 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q9C685|CHR41_ARATH	54.545	44	4.32e-07	50.4	sp|Q9C685|CHR41_ARATH Protein CHLORORESPIRATORY REDUCTION 41, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CRR41 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
143.589131621142	10.0504582887331	1.83064498935359	5.49011869979334	4.01663714459297e-08	3.36256084225066e-07	MSTRG.20849.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
75.7834297641017	9.12844316891081	1.66289015063778	5.48950462266538	4.03062569361716e-08	3.37241991748652e-07	MSTRG.27735.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
118.809914660503	9.77667800785609	1.78188112491005	5.48671730744643	4.09471622781885e-08	3.42303909220295e-07	MSTRG.28019.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
130.786036736487	9.91584892612537	1.81111835771538	5.47498670304112	4.37544464743733e-08	3.64982214763977e-07	MSTRG.2291.6	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
184.973838997191	10.41535158559	1.90252836220048	5.47447901041721	4.38800645029806e-08	3.65908206023157e-07	MSTRG.11410.3	TRUE	5.84e-30	135.0	sp|Q0JLE4|KN8A_ORYSJ Kinesin-like protein KIN-8A OS=Oryza sativa subsp. japonica OX=39947 GN=KIN8A PE=3 SV=3	Tier 3 — Novel, other homolog	sp|Q0JLE4|KN8A_ORYSJ	86.667	90	5.84e-30	135.0	sp|Q0JLE4|KN8A_ORYSJ Kinesin-like protein KIN-8A OS=Oryza sativa subsp. japonica OX=39947 GN=KIN8A PE=3 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
152.317622189679	10.1351901955585	1.8513741776678	5.47441479837747	4.38959773295072e-08	3.65991831977431e-07	MSTRG.3127.3	TRUE	7.17e-34	146.0	sp|Q8S8F2|FBL11_ARATH BTB/POZ domain-containing protein FBL11 OS=Arabidopsis thaliana OX=3702 GN=FBL11 PE=2 SV=2	Tier 3 — Novel, other homolog	sp|Q8S8F2|FBL11_ARATH	28.851	409	7.17e-34	146.0	sp|Q8S8F2|FBL11_ARATH BTB/POZ domain-containing protein FBL11 OS=Arabidopsis thaliana OX=3702 GN=FBL11 PE=2 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
118.616737067094	9.77462396231638	1.78581224089626	5.47348917118561	4.41259859127042e-08	3.67829123768267e-07	MSTRG.34109.4	TRUE	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
135.53926740831	9.96706193754768	1.82106534592311	5.47320389126143	4.41971102138311e-08	3.68341460723927e-07	MSTRG.4811.3	TRUE	2.12e-30	92.4	sp|F4JWT7|TRDMT_ARATH tRNA (cytosine(38)-C(5))-methyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=DNMT2 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|F4JWT7|TRDMT_ARATH	53.933	89	2.12e-30	92.4	sp|F4JWT7|TRDMT_ARATH tRNA (cytosine(38)-C(5))-methyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=DNMT2 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
148.471856682247	10.0981704716308	1.84602680090938	5.47021877832772	4.49480386406613e-08	3.7431332233359e-07	MSTRG.24788.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
118.7279925066	9.77560398990598	1.78903656300385	5.46417227688875	4.6507171139643e-08	3.86663765287501e-07	MSTRG.6033.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
180.551652592872	10.3804421927319	1.90216307764072	5.4571778386146	4.8376178015877e-08	4.00934863781983e-07	MSTRG.33044.2	TRUE	9.08e-39	130.0	sp|P93820|Y1439_ARATH BTB/POZ domain-containing protein At1g04390 OS=Arabidopsis thaliana OX=3702 GN=At1g04390 PE=2 SV=3	Tier 3 — Novel, other homolog	sp|P93820|Y1439_ARATH	40.288	139	9.08e-39	130.0	sp|P93820|Y1439_ARATH BTB/POZ domain-containing protein At1g04390 OS=Arabidopsis thaliana OX=3702 GN=At1g04390 PE=2 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
176.938206160058	10.3513717634163	1.89989017379126	5.44840533743061	5.08234287584405e-08	4.2016679771671e-07	MSTRG.46360.1	TRUE	2.36e-09	43.1	sp|A9LLI7|RP6L2_ARATH Protein RRP6-like 2 OS=Arabidopsis thaliana OX=3702 GN=RRP6L2 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|A9LLI7|RP6L2_ARATH	58.824	34	2.36e-09	43.1	sp|A9LLI7|RP6L2_ARATH Protein RRP6-like 2 OS=Arabidopsis thaliana OX=3702 GN=RRP6L2 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
114.29208328108	9.72140227619534	1.78509376284739	5.44587767798191	5.15505553346003e-08	4.25716457832531e-07	MSTRG.21945.3	TRUE	6.3e-13	77.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1	Tier 2 — Novel, stress-related homolog	sp|P0C2F6|RNHX1_ARATH	27.907	215	6.3e-13	77.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
271.108753144789	10.9673482261699	2.01439911193165	5.44447630124947	5.19580206193536e-08	4.28942013212725e-07	MSTRG.4182.1	TRUE	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
130.025450825732	9.90707130445511	1.820340949849	5.4424262143182	5.25597338062004e-08	4.33674686729948e-07	MSTRG.37507.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
112.387042833493	9.69640760185001	1.78183816213298	5.44180038788862	5.27447593971381e-08	4.35107169058408e-07	MSTRG.39341.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
178.188924292689	10.3615585761721	1.90492515294224	5.43935207121825	5.34746885566852e-08	4.40937730430638e-07	MSTRG.7625.2	TRUE	4.78e-36	154.0	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	Tier 3 — Novel, other homolog	sp|P11369|LORF2_MOUSE	25.189	528	4.78e-36	154.0	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
89.3005926546513	9.36524702385167	1.72307932990661	5.43518041294085	5.47410166515958e-08	4.51038053552109e-07	MSTRG.2403.9	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
19822.7786616168	2.13907693926088	0.393607434467989	5.43454404552118	5.49367262778268e-08	4.5255278351394e-07	MSTRG.9749.1	TRUE	1.07e-39	121.0	sp|O80668|AVT1A_ARATH Amino acid transporter AVT1A OS=Arabidopsis thaliana OX=3702 GN=AVT1A PE=2 SV=2	Tier 3 — Novel, other homolog	sp|O80668|AVT1A_ARATH	64.444	90	1.07e-39	121.0	sp|O80668|AVT1A_ARATH Amino acid transporter AVT1A OS=Arabidopsis thaliana OX=3702 GN=AVT1A PE=2 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
123.790269850175	9.83586256781434	1.81033057587164	5.43318590477794	5.53566819051828e-08	4.5581525309981e-07	MSTRG.23796.4	TRUE	1.15e-08	65.1	sp|Q7ZV90|PIF1_DANRE ATP-dependent DNA helicase PIF1 OS=Danio rerio OX=7955 GN=pif1 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q7ZV90|PIF1_DANRE	31.081	148	1.15e-08	65.1	sp|Q7ZV90|PIF1_DANRE ATP-dependent DNA helicase PIF1 OS=Danio rerio OX=7955 GN=pif1 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
609.674210953978	12.1363765726802	2.23531542825551	5.42937986257791	5.65502048386617e-08	4.65190722583035e-07	MSTRG.33874.9	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
164.542947736213	10.2470519339677	1.88843856121275	5.42620350189583	5.75653239927615e-08	4.72928911768118e-07	MSTRG.36060.2	TRUE	8.08e-47	87.8	sp|F4KDA5|MIP_ARATH Mitochondrial intermediate peptidase, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=OCT1 PE=3 SV=1	Tier 3 — Novel, other homolog	sp|F4KDA5|MIP_ARATH	48.000	100	8.08e-47	87.8	sp|F4KDA5|MIP_ARATH Mitochondrial intermediate peptidase, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=OCT1 PE=3 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
142.753443035228	10.0419644645045	1.85171965982251	5.42304792803626	5.85912742816187e-08	4.81046602544757e-07	MSTRG.1848.2	TRUE	3.74e-12	75.1	sp|Q9LEU8|ARLY_ARATH Argininosuccinate lyase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g10920 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q9LEU8|ARLY_ARATH	44.944	89	3.74e-12	75.1	sp|Q9LEU8|ARLY_ARATH Argininosuccinate lyase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g10920 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
136.119075612948	9.97301444844144	1.84027159369768	5.41931662836925	5.98272783325521e-08	4.90666060679192e-07	MSTRG.45681.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
98.7117941665602	9.50940751629137	1.75549324731978	5.41694337520805	6.06265304494715e-08	4.96686727000613e-07	MSTRG.37761.2	TRUE	4.72e-10	57.0	sp|Q652L6|MDAR3_ORYSJ Monodehydroascorbate reductase 3, cytosolic OS=Oryza sativa subsp. japonica OX=39947 GN=MDAR3 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q652L6|MDAR3_ORYSJ	75.000	32	4.72e-10	57.0	sp|Q652L6|MDAR3_ORYSJ Monodehydroascorbate reductase 3, cytosolic OS=Oryza sativa subsp. japonica OX=39947 GN=MDAR3 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
115.85956915651	9.74037563165843	1.798272419622	5.41651839030366	6.07707427235595e-08	4.97761218870238e-07	MSTRG.35441.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
181.893197391766	10.3912311365907	1.91926013151162	5.41418589694066	6.15681769001428e-08	5.03859790346381e-07	MSTRG.19493.3	TRUE	5.88e-07	58.9	sp|Q38CE9|PIF6_TRYB2 ATP-dependent DNA helicase PIF6 OS=Trypanosoma brucei brucei (strain 927/4 GUTat10.1) OX=185431 GN=PIF6 PE=3 SV=1	Tier 3 — Novel, other homolog	sp|Q38CE9|PIF6_TRYB2	33.071	127	5.88e-07	58.9	sp|Q38CE9|PIF6_TRYB2 ATP-dependent DNA helicase PIF6 OS=Trypanosoma brucei brucei (strain 927/4 GUTat10.1) OX=185431 GN=PIF6 PE=3 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
155.987751809488	10.1694601737118	1.87897638387923	5.41223416162184	6.22432199388484e-08	5.09220204757785e-07	MSTRG.12807.4	TRUE	7.85e-72	214.0	sp|C0LT23|CERK_ORYSJ Ceramide kinase OS=Oryza sativa subsp. japonica OX=39947 GN=CERK PE=1 SV=1	Tier 2 — Novel, stress-related homolog	sp|C0LT23|CERK_ORYSJ	78.462	130	7.85e-72	214.0	sp|C0LT23|CERK_ORYSJ Ceramide kinase OS=Oryza sativa subsp. japonica OX=39947 GN=CERK PE=1 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
196.962582203553	10.5064646684972	1.94259242408641	5.40847608496072	6.35632729060294e-08	5.19573702836462e-07	MSTRG.46003.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
3009.05041806314	7.74630228779385	1.43230237532563	5.40828697992819	6.36304093103743e-08	5.20010977148991e-07	MSTRG.906.1	TRUE	1.36e-09	60.8	sp|Q0WMZ5|OP162_ARATH Outer envelope pore protein 16-2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=OEP162 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q0WMZ5|OP162_ARATH	51.282	78	1.36e-09	60.8	sp|Q0WMZ5|OP162_ARATH Outer envelope pore protein 16-2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=OEP162 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
125.153845139511	9.85217982008773	1.82239811927385	5.40616219688231	6.43894919283927e-08	5.25876257591929e-07	MSTRG.33044.3	TRUE	9.03e-39	130.0	sp|P93820|Y1439_ARATH BTB/POZ domain-containing protein At1g04390 OS=Arabidopsis thaliana OX=3702 GN=At1g04390 PE=2 SV=3	Tier 3 — Novel, other homolog	sp|P93820|Y1439_ARATH	40.288	139	9.03e-39	130.0	sp|P93820|Y1439_ARATH BTB/POZ domain-containing protein At1g04390 OS=Arabidopsis thaliana OX=3702 GN=At1g04390 PE=2 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
162.822852906004	10.2314445762384	1.89311082072349	5.40456716227961	6.49650782703764e-08	5.30236330942457e-07	MSTRG.28256.2	TRUE	1.05e-94	321.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q6AVI0|RSLE2_ORYSJ	34.380	637	1.05e-94	321.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
126.014011336963	9.86213058209189	1.82483710136982	5.40438956150599	6.50294750899759e-08	5.30648312197342e-07	MSTRG.1828.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
147.538567594829	10.0891095464443	1.86745890079968	5.40258719596129	6.56865085627229e-08	5.35493949189692e-07	MSTRG.18200.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
454.891843667978	2.17427453027255	0.402823020447399	5.39759254041062	6.75410391946577e-08	5.49496193383919e-07	MSTRG.36977.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
118.643016412801	9.77473821575999	1.81152498323418	5.39586166695245	6.81954743134663e-08	5.54524633282708e-07	MSTRG.23755.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
130.091503832195	9.90817090793217	1.83754595168533	5.39206701135541	6.96517817375476e-08	5.65763034271322e-07	MSTRG.29488.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
160.6995094151	10.2129487279367	1.89614670116641	5.38615958441101	7.19790595773073e-08	5.8348575249058e-07	MSTRG.34050.1	TRUE	5.46e-128	381.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	sp|P10978|POLX_TOBAC	29.626	908	5.46e-128	381.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
